Gas Boiler Output (MWh),Oil Boiler Output (MWh),Gas Motor Output (MWh),Electric Boiler Output (MWh),Total Electricity Production (MWh),Total Production Cost (DKK/MWh),Total Gas Consumption (MWh(gas)),Total Oil Consumption (MWh(oil)),Total CO2 Emissions (kg)
0,0,1,79,0,1,3425,467,15,3,401,0,1145,6
0,0,1,85,0,1,3875000000000002,567,42,3,515,0,1184
0,0,1,76,0,1,32,561,29,3,344,0,1126,4
0,0,1,67,0,1,2525,559,93,3,1729999999999996,0,1068,8
0,0,1,73,0,1,2974999999999999,562,73,3,287,0,1107,2
0,0,1,79,0,1,3425,597,95,3,401,0,1145,6
0,0,1,82,0,1,365,631,93,3,4579999999999997,0,1164,8
0,0,1,81,0,1,3575,625,20,3,439,0,1158,4
0,0,1,84,0,1,3800000000000001,650,97,3,496,0,1177,6000000000001
1,88,0,0,0,0,940,00,2,068,0,404,2
2,0,0,0,0,1000,2,2,0,430
0,0,0,1,86,0,739,16,0,0,0
0,0,0,1,78,0,559,19,0,0,0
0,0,0,1,6,0,280,53,0,0,0
0,0,0,1,57,0,275,50,0,0,0
0,0,0,1,55,0,542,50,0,0,0
1,57,0,0,0,0,785,00,1,7270000000000003,0,337,55
0,0,1,53,0,1,1475,544,49,2,907,0,979,2
0,0,1,52,0,1,1400000000000001,336,58,2,888,0,972,8
0,0,1,5,0,1,125,216,56,2,8499999999999996,0,960
0,0,1,5,0,1,125,151,09,2,8499999999999996,0,960
0,0,1,48,0,1,1099999999999999,114,94,2,812,0,947,2
0,0,1,51,0,1,1325,143,94,2,8689999999999998,0,966,4
0,0,1,55,0,1,1625,268,07,2,945,0,992
0,0,1,54,0,1,155,322,48,2,9259999999999997,0,985,6
0,0,1,47,0,1,1025,371,49,2,7929999999999997,0,940,8
0,0,1,41,0,1,0574999999999999,355,69,2,679,0,902,4
0,0,1,43,0,1,0725,412,05,2,7169999999999996,0,915,1999999999999
0,0,1,43,0,1,0725,409,23,2,7169999999999996,0,915,1999999999999
0,0,1,45,0,1,0875,405,75,2,755,0,928
0,0,1,47,0,1,1025,429,86,2,7929999999999997,0,940,8
0,0,1,5,0,1,125,468,00,2,8499999999999996,0,960
0,0,1,62,0,1,215,550,64,3,078,0,1036,8000000000002
1,7,0,0,0,0,850,0,1,87,0,365,5
1,74,0,0,0,0,870,00,1,9140000000000001,0,374,1
0,0,0,1,68,0,715,51,0,0,0
0,0,0,1,58,0,620,43,0,0,0
0,0,0,1,45,0,474,77,0,0,0
0,0,0,1,43,0,552,52,0,0,0
0,0,0,1,42,0,658,35,0,0,0
1,47,0,0,0,0,735,00,1,617,0,316,05
0,0,1,46,0,1,095,527,79,2,774,0,934,4
0,0,1,5,0,1,125,356,54,2,8499999999999996,0,960
0,0,1,5,0,1,125,206,35,2,8499999999999996,0,960
0,0,1,44,0,1,08,118,80,2,7359999999999998,0,921,5999999999999
0,0,1,45,0,1,0875,102,50,2,755,0,928
0,0,1,44,0,1,08,117,83,2,7359999999999998,0,921,5999999999999
0,0,1,47,0,1,1025,223,81,2,7929999999999997,0,940,8
0,0,1,4,0,1,0499999999999998,269,14,2,6599999999999997,0,896
0,0,1,32,0,0,99,331,65,2,508,0,844,8000000000001
0,0,1,28,0,0,96,377,04,2,432,0,819,2
0,0,1,33,0,0,9975,409,42,2,527,0,851,2
0,0,1,35,0,1,0125000000000002,405,17,2,565,0,864
0,0,1,35,0,1,0125000000000002,315,34,2,565,0,864
0,0,1,42,0,1,065,199,66,2,698,0,908,8
0,0,1,49,0,1,1175,116,39,2,831,0,953,6
0,0,1,55,0,1,1625,108,08,2,945,0,992
0,0,1,58,0,1,185,255,21,3,002,0,1011,2
0,0,1,68,0,1,26,391,10,3,1919999999999997,0,1075,2
0,0,1,73,0,1,2974999999999999,502,87,3,287,0,1107,2
0,0,1,68,0,1,26,542,77,3,1919999999999997,0,1075,2
0,0,1,62,0,1,215,606,04,3,078,0,1036,8000000000002
1,51,0,0,0,0,755,00,1,6610000000000003,0,324,65
1,53,0,0,0,0,765,00,1,6830000000000003,0,328,95
1,46,0,0,0,0,730,00,1,606,0,313,9
0,0,1,51,0,1,1325,563,19,2,8689999999999998,0,966,4
0,0,1,55,0,1,1625,215,32,2,945,0,992
0,0,1,53,0,1,1475,-162,00,2,907,0,979,2
0,0,1,5,0,1,125,-246,58,2,8499999999999996,0,960
0,0,1,49,0,1,1175,-279,97,2,831,0,953,6
0,0,1,47,0,1,1025,-134,39,2,7929999999999997,0,940,8
0,0,1,57,0,1,1775,114,51,2,983,0,1004,8000000000001
0,0,1,53,0,1,1475,191,54,2,907,0,979,2
0,0,1,54,0,1,155,267,90,2,9259999999999997,0,985,6
0,0,1,42,0,1,065,330,49,2,698,0,908,8
0,0,1,46,0,1,095,377,67,2,774,0,934,4
0,0,1,48,0,1,1099999999999999,391,00,2,812,0,947,2
0,0,1,56,0,1,17,297,71,2,964,0,998,4000000000001
0,0,1,6,0,1,2000000000000002,208,04,3,04,0,1024
0,0,1,68,0,1,26,201,06,3,1919999999999997,0,1075,2
0,0,1,8,0,1,35,260,37,3,42,0,1152
0,0,1,78,0,1,335,416,19,3,3819999999999997,0,1139,2
0,0,1,83,0,1,3725,567,14,3,477,0,1171,2
1,92,0,0,0,0,960,00,2,112,0,412,8
0,0,0,1,93,0,912,60,0,0,0
0,0,0,1,91,0,760,05,0,0,0
0,0,0,1,72,0,697,34,0,0,0
0,0,0,1,64,0,793,92,0,0,0
1,59,0,0,0,0,795,00,1,7490000000000003,0,341,85
0,0,1,53,0,1,1475,460,84,2,907,0,979,2
0,0,1,61,0,1,2075,295,84,3,059,0,1030,4
0,0,1,69,0,1,2675,48,63,3,211,0,1081,6
0,0,1,65,0,1,2374999999999998,-123,94,3,135,0,1056
0,0,1,62,0,1,215,114,60,3,078,0,1036,8000000000002
0,0,1,56,0,1,17,242,78,2,964,0,998,4000000000001
0,0,1,62,0,1,215,397,63,3,078,0,1036,8000000000002
0,0,1,7,0,1,275,460,87,3,23,0,1088
0,0,1,66,0,1,2449999999999999,519,79,3,154,0,1062,3999999999999
0,0,1,62,0,1,215,516,38,3,078,0,1036,8000000000002
0,0,1,55,0,1,1625,563,02,2,945,0,992
1,58,0,0,0,0,790,00,1,7380000000000002,0,339,7
1,61,0,0,0,0,805,00,1,7710000000000004,0,346,15000000000003
0,0,1,66,0,1,2449999999999999,545,75,3,154,0,1062,3999999999999
0,0,1,75,0,1,3125,307,78,3,3249999999999997,0,1120
0,0,1,78,0,1,335,267,00,3,3819999999999997,0,1139,2
0,0,1,76,0,1,32,438,93,3,344,0,1126,4
0,0,1,76,0,1,32,630,30,3,344,0,1126,4
0,0,0,1,94,0,835,71,0,0,0
0,0,0,1,86,0,314,40,0,0,0
0,0,0,1,79,0,262,95,0,0,0
0,0,0,1,62,0,315,87,0,0,0
0,0,0,1,55,0,391,73,0,0,0
0,0,0,1,55,0,420,33,0,0,0
0,0,0,1,53,0,579,33,0,0,0
0,0,0,1,56,0,663,70,0,0,0
0,0,1,59,0,1,1925000000000001,593,92,3,021,0,1017,6
0,0,1,61,0,1,2075,68,53,3,059,0,1030,4
0,0,1,61,0,1,2075,194,41,3,059,0,1030,4
0,0,1,67,0,1,2525,194,04,3,1729999999999996,0,1068,8
0,0,1,66,0,1,2449999999999999,305,86,3,154,0,1062,3999999999999
0,0,1,67,0,1,2525,392,16,3,1729999999999996,0,1068,8
0,0,1,65,0,1,2374999999999998,566,22,3,135,0,1056
1,6,0,0,0,0,800,0,1,7600000000000002,0,344
1,55,0,0,0,0,775,00,1,7050000000000003,0,333,25
1,6,0,0,0,0,800,0,1,7600000000000002,0,344
0,0,1,68,0,1,26,549,57,3,1919999999999997,0,1075,2
0,0,1,71,0,1,2825,427,42,3,2489999999999997,0,1094,4
0,0,1,78,0,1,335,362,41,3,3819999999999997,0,1139,2
0,0,2,04,0,1,53,316,33,3,876,0,1305,6
0,0,2,02,0,1,5150000000000001,678,42,3,8379999999999996,0,1292,8
0,0,0,1,8,0,748,40,0,0,0
0,0,0,1,73,0,703,99,0,0,0
0,0,0,1,72,0,723,14,0,0,0
0,0,0,1,62,0,645,98,0,0,0
0,0,0,1,62,0,645,98,0,0,0
0,0,0,1,67,0,669,05,0,0,0
0,0,0,1,61,0,624,73,0,0,0
0,0,0,1,65,0,663,27,0,0,0
0,0,0,1,65,0,771,67,0,0,0
0,0,1,67,0,1,2525,291,54,3,1729999999999996,0,1068,8
0,0,1,68,0,1,26,149,37,3,1919999999999997,0,1075,2
0,0,1,62,0,1,215,79,97,3,078,0,1036,8000000000002
0,0,1,61,0,1,2075,153,92,3,059,0,1030,4
0,0,1,7,0,1,275,276,80,3,23,0,1088
0,0,1,71,0,1,2825,439,26,3,2489999999999997,0,1094,4
0,0,1,75,0,1,3125,495,21,3,3249999999999997,0,1120
0,0,1,66,0,1,2449999999999999,580,01,3,154,0,1062,3999999999999
0,0,1,64,0,1,23,581,97,3,1159999999999997,0,1049,6
0,0,1,7,0,1,275,509,83,3,23,0,1088
0,0,1,78,0,1,335,473,75,3,3819999999999997,0,1139,2
0,0,1,8,0,1,35,330,75,3,42,0,1152
0,0,1,78,0,1,335,327,08,3,3819999999999997,0,1139,2
0,0,1,82,0,1,365,439,26,3,4579999999999997,0,1164,8
0,0,1,9,0,1,4249999999999998,658,31,3,61,0,1216
1,86,0,0,0,0,930,00,2,0460000000000003,0,399,90000000000003
1,88,0,0,0,0,940,00,2,068,0,404,2
1,83,0,0,0,0,915,00,2,0130000000000003,0,393,45
1,76,0,0,0,0,880,00,1,9360000000000002,0,378,4
1,63,0,0,0,0,815,00,1,793,0,350,45
1,57,0,0,0,0,785,00,1,7270000000000003,0,337,55
1,55,0,0,0,0,775,00,1,7050000000000003,0,333,25
0,0,1,54,0,1,155,426,25,2,9259999999999997,0,985,6
0,0,1,56,0,1,17,275,68,2,964,0,998,4000000000001
0,0,1,56,0,1,17,56,83,2,964,0,998,4000000000001
0,0,1,59,0,1,1925000000000001,60,34,3,021,0,1017,6
0,0,1,57,0,1,1775,200,88,2,983,0,1004,8000000000001
0,0,1,55,0,1,1625,448,28,2,945,0,992
0,0,1,62,0,1,215,598,93,3,078,0,1036,8000000000002
